run_date,source_url
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/arcelik-kurutma-makinelerinde-buyuk-kampanya/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/beko-trakyadaki-bayi-agini-genisletiyor/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/arcelikten-bir-ilk-daha-a-milli-takim-finale-kalacak-arcelik-televizyon-bedell/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/arcelik-a-s-den-1-milyon-200-bin-hanenin-gunluk-su-tuketimine-esdeger-su-tasar/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/arcelikten-lgye-patent-ihlali-davasi/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/arcelik-100-milyonuncu-buzdolabini-uretti/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/bekodan-dort-dortluk-sevgililer-gunu-hediyesi/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/beko-camasir-ve-kurutma-makineleri-buyuk-ihtiyac/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/beko-ceyiz-paketi-simdi-hediyeli/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/yeni-yilin-ilk-hediyesi-arcelikten/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/bekonun-yeni-antrasit-urun-ailesi-evlere-siklik-katacak/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/beko-demr-cay-makinesi-fedon-testinden-gecti/
2026-09-04 10:13:46 UTC,https://www.arcelikglobal.com/sirket/medya/basin-bultenleri/arcelik-6nci-kez-borsa-istanbul-surdurulebilirlik-endeksinde-yer-aldi/
